original_image,npz_path,csv_path,data_type,num_samples,num_leads,status,Col1_MAV,Col1_RMS,Col1_ZC,Col1_SSC,Col1_VAR,Col1_DASDV,Col1_AAC,Col1_Skew,Col1_Kurt,Col2_MAV,Col2_RMS,Col2_ZC,Col2_SSC,Col2_VAR,Col2_DASDV,Col2_AAC,Col2_Skew,Col2_Kurt,Col3_MAV,Col3_RMS,Col3_ZC,Col3_SSC,Col3_VAR,Col3_DASDV,Col3_AAC,Col3_Skew,Col3_Kurt,Col4_MAV,Col4_RMS,Col4_ZC,Col4_SSC,Col4_VAR,Col4_DASDV,Col4_AAC,Col4_Skew,Col4_Kurt,Col5_MAV,Col5_RMS,Col5_ZC,Col5_SSC,Col5_VAR,Col5_DASDV,Col5_AAC,Col5_Skew,Col5_Kurt,Col6_MAV,Col6_RMS,Col6_ZC,Col6_SSC,Col6_VAR,Col6_DASDV,Col6_AAC,Col6_Skew,Col6_Kurt,Col7_MAV,Col7_RMS,Col7_ZC,Col7_SSC,Col7_VAR,Col7_DASDV,Col7_AAC,Col7_Skew,Col7_Kurt,Col8_MAV,Col8_RMS,Col8_ZC,Col8_SSC,Col8_VAR,Col8_DASDV,Col8_AAC,Col8_Skew,Col8_Kurt,Col9_MAV,Col9_RMS,Col9_ZC,Col9_SSC,Col9_VAR,Col9_DASDV,Col9_AAC,Col9_Skew,Col9_Kurt,Col10_MAV,Col10_RMS,Col10_ZC,Col10_SSC,Col10_VAR,Col10_DASDV,Col10_AAC,Col10_Skew,Col10_Kurt,Col11_MAV,Col11_RMS,Col11_ZC,Col11_SSC,Col11_VAR,Col11_DASDV,Col11_AAC,Col11_Skew,Col11_Kurt,Col12_MAV,Col12_RMS,Col12_ZC,Col12_SSC,Col12_VAR,Col12_DASDV,Col12_AAC,Col12_Skew,Col12_Kurt,class
ECG Dataset\Abnormal heartbeat\HB_(94).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(94)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(94).csv,12_leads,124,12,success,3.94517429760666,5.154788937040181,21,52,26.571848985431842,3.170301721939109,1.8739837398373984,1.1731896577970882,0.18242677021328557,1.43678459937565,1.804091920798069,15,58,3.254747658688866,1.3128508048412653,0.7317073170731707,-0.5640851844916389,-0.29636965536092985,2.8635535900104063,3.8032295685225863,20,53,14.464555150884495,2.649589629216576,1.5447154471544715,-1.303055009809306,0.9349288062911065,2.8656347554630592,3.6906507157295567,11,44,13.62090270551509,2.215062993470084,1.1626016260162602,-0.9938089040039833,0.33217882169167945,3.5596383975026007,4.533181730583652,21,51,20.549736602497397,2.915127352222334,1.8170731707317074,-1.1158502242810386,0.02727032119098194,5.69998699271592,7.194745081641343,16,47,51.76435678980231,4.427601894545779,2.638211382113821,1.1673669319439117,0.03168331268929503,3.231984911550468,4.230657382565698,14,59,17.898461888657643,2.78169101052737,1.467479674796748,-0.8913530199210585,0.5581179853375242,2.7770551508844954,3.6177063406990095,14,51,13.087799167533818,2.1432442546194657,1.146341463414634,-0.9947184786599534,0.306054956703683,7.621748178980232,10.073308620611055,17,42,101.47154656607701,6.419609187000494,3.9227642276422765,-1.3580562207566678,0.8528371210378021,5.639438085327783,6.887337572280551,16,41,47.435418834547356,4.277469809067,2.6097560975609757,-1.073397601643804,-0.1489133828414344,3.148543184183143,3.9330765872541917,16,50,15.469091441207075,2.4436744291020345,1.4065040650406504,-0.9612926833083341,0.06992483378646241,2.4170135275754427,3.344652942212414,18,47,11.186703303850157,1.9121987514483558,1.0934959349593496,-1.137692558848369,0.8420114944757509,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(95).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(95)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(95).csv,12_leads,124,12,success,3.94517429760666,5.154788937040181,21,52,26.571848985431842,3.170301721939109,1.8739837398373984,1.1731896577970882,0.18242677021328557,1.43678459937565,1.804091920798069,15,58,3.254747658688866,1.3128508048412653,0.7317073170731707,-0.5640851844916389,-0.29636965536092985,2.8635535900104063,3.8032295685225863,20,53,14.464555150884495,2.649589629216576,1.5447154471544715,-1.303055009809306,0.9349288062911065,2.8656347554630592,3.6906507157295567,11,44,13.62090270551509,2.215062993470084,1.1626016260162602,-0.9938089040039833,0.33217882169167945,3.5596383975026007,4.533181730583652,21,51,20.549736602497397,2.915127352222334,1.8170731707317074,-1.1158502242810386,0.02727032119098194,5.69998699271592,7.194745081641343,16,47,51.76435678980231,4.427601894545779,2.638211382113821,1.1673669319439117,0.03168331268929503,3.231984911550468,4.230657382565698,14,59,17.898461888657643,2.78169101052737,1.467479674796748,-0.8913530199210585,0.5581179853375242,2.7770551508844954,3.6177063406990095,14,51,13.087799167533818,2.1432442546194657,1.146341463414634,-0.9947184786599534,0.306054956703683,7.621748178980232,10.073308620611055,17,42,101.47154656607701,6.419609187000494,3.9227642276422765,-1.3580562207566678,0.8528371210378021,5.639438085327783,6.887337572280551,16,41,47.435418834547356,4.277469809067,2.6097560975609757,-1.073397601643804,-0.1489133828414344,3.148543184183143,3.9330765872541917,16,50,15.469091441207075,2.4436744291020345,1.4065040650406504,-0.9612926833083341,0.06992483378646241,2.4170135275754427,3.344652942212414,18,47,11.186703303850157,1.9121987514483558,1.0934959349593496,-1.137692558848369,0.8420114944757509,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(96).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(96)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(96).csv,12_leads,124,12,success,0.9608480749219559,1.3140212802987794,19,64,1.7266519250780434,0.9938837346736189,0.4715447154471545,0.527720522039141,0.4800073058443317,0.8968522372528615,1.1678522047384177,25,68,1.3638787721123833,0.9979654098963519,0.5284552845528455,-0.28861720663824814,0.7197979286326888,1.0770031217481797,1.77313017986708,15,53,3.143990634755463,1.2830983841524524,0.6097560975609756,-1.9377326342283896,5.633071458038053,1.810874089490115,3.1548522123531875,18,65,9.953092481789803,2.695977129525922,1.1382113821138211,2.6159519682816224,6.294680344208961,1.0793444328824144,1.3685462485964244,25,57,1.8729188345473462,1.218088599978825,0.6829268292682927,0.39857721158935644,0.5158555899167361,0.7434963579604592,1.070691703155019,10,42,1.146380723204995,0.650203220264462,0.3089430894308943,0.8432004738197719,1.1015947950222147,1.8917793964620186,3.028416406526939,18,63,9.17130593132154,2.7128870410617867,1.2073170731707317,2.638056134357276,6.8545659843158955,1.807362122788763,3.070526787940965,14,69,9.428134755463063,2.5642159136922382,1.0853658536585367,2.6024745431871903,6.097685947212113,0.7565036420395431,1.0776544436394913,14,54,1.1613390998959414,0.6014886681278201,0.35772357723577236,0.06896172479423392,0.6292987773296255,0.8264828303850152,1.0460582073445848,23,63,1.094237773152966,0.9337832829474916,0.556910569105691,-0.3379027495920242,0.5756996120804798,2.077068158168574,3.261443772115051,17,74,10.637015478668053,3.0907677894748553,1.3902439024390243,2.811573443629624,8.877793459739685,1.260535900104059,2.144384257765658,21,61,4.598383844953172,1.9354417995252644,0.8089430894308943,2.450908713982209,5.773268160145541,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(97).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(97)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(97).csv,12_leads,124,12,success,1.1916623309053078,1.674601191903636,19,61,2.8042891519250785,1.6204987689481907,0.6829268292682927,1.6546201758565062,3.654692158510718,0.9308012486992715,1.4675369849817355,20,67,2.153664802289282,1.4691958975459514,0.6341463414634146,-2.1088302731014634,5.826030480405121,1.4120707596253894,2.3434323839593465,14,56,5.491675338189387,1.8140149962180756,0.8170731707317073,-2.339920464995902,5.570119796127788,1.2993843218869234,1.767584525701033,16,68,3.1243550554977464,1.0791821655037963,0.6544715447154471,-0.7127064814539316,1.2881305516450663,1.0409729448491143,1.753193162292168,17,58,3.073686264308012,1.6311251042427914,0.7601626016260162,2.543722937466684,7.622046758434294,0.8886576482830387,1.2286681367312011,17,42,1.5096253902185226,1.1288889422358779,0.5813008130081301,0.5124106065600378,1.0171233933353552,1.8050208116545259,3.2945571857152474,24,67,10.85410704994797,2.890269630429896,1.3170731707317074,-2.999892366959603,9.483603489988878,0.9274193548387099,1.176673426995837,18,65,1.384560353798127,0.7142566776908819,0.4268292682926829,-0.37632690737426555,1.0503771598260006,1.1569979188345467,1.6210479838909777,16,50,2.627796566077003,1.3770771450483934,0.7276422764227642,0.4027689882285117,1.1197671209250117,1.1600546305931319,1.6640430920113698,16,64,2.7690394120707595,1.3525044520011484,0.6829268292682927,1.3217963375825843,2.3453115957909594,1.6850936524453715,2.964439234321633,14,59,8.78789997398543,2.5705492753953916,1.1747967479674797,-2.8601296369390434,9.32780629849508,2.8860561914672216,3.5315307102059856,10,60,12.471709157127993,2.109791343283767,0.9105691056910569,0.2451869978088206,-0.1146146149974312,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(98).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(98)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(98).csv,12_leads,124,12,success,1.106334547346515,1.8387583114677346,22,72,3.3810321279916757,1.8522673427297391,0.8617886178861789,2.5244461164356147,7.206233056816938,1.1147242455775241,1.8375553464874974,24,69,3.3766096514047867,1.8467726188383498,0.7804878048780488,-1.943218572455638,4.846501696181166,1.6131633714880331,2.325728713299727,10,66,5.409014047866805,1.6179883123378205,0.7642276422764228,-1.9106391722080462,2.7539905950242156,1.2274973985431843,1.971749455613669,23,58,3.8877959157128,2.1822454311903643,1.0040650406504066,-0.21767836490918271,4.140012156756396,1.007284079084287,1.5971356303220212,23,59,2.55084222164412,1.3939474275934185,0.6829268292682927,2.012018806748721,5.113187433982814,1.0138527575442264,1.6564828262913347,18,53,2.743935353798128,1.7495644057182056,0.6991869918699187,2.0182379921989635,4.799419789539955,2.2421305931321536,3.7242241962163964,26,57,13.869845863683663,3.7056318377670996,1.8943089430894309,-1.5370683534802652,5.284536798945849,1.0392819979188346,1.6156579298558003,23,57,2.61035054630593,1.7507257496268522,0.7317073170731707,1.7621990972789374,5.136825352962523,0.9151925078043708,1.2655381814301965,17,66,1.6015868886576485,1.235484829622623,0.573170731707317,-0.19238615032994585,1.8163272033912206,0.7189776274713849,0.9321670203338707,17,51,0.8689353537981268,0.7489830503797116,0.37398373983739835,1.2119564805862566,1.3845766023962405,1.9679695629552556,3.191059712739728,20,58,10.182862090270552,3.1398630284454088,1.532520325203252,-1.5552863615143724,4.827845137540112,0.9109001040582723,1.3279481465466767,16,44,1.7634462799167534,1.2412293931840581,0.4878048780487805,1.519162859805183,3.6540369640836143,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(99).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(99)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(99).csv,12_leads,124,12,success,1.472944849115506,2.5570493856932233,18,57,6.5385015608740895,2.1933936285482587,1.0853658536585367,1.757759888848767,4.489139311404976,0.5711498439125905,0.8213443429260397,18,60,0.6746065296566078,0.6595144802000149,0.34146341463414637,1.61727771525323,3.7538327716765787,2.913143860561915,4.8139804066509395,16,51,23.17440735561915,3.8948318894599896,1.7886178861788617,-2.039273443313148,4.790575104972995,2.471774193548386,3.184623709918853,10,45,10.141828173777316,1.392488560184213,0.7398373983739838,-0.3043002569370887,0.5438907522480503,1.5844823100936511,2.380449960307415,16,56,5.666542013527576,1.364473751263167,0.7235772357723578,-1.8272361238192314,2.616598872923709,2.4558402705515077,4.196949225850897,10,61,17.614382804370443,3.3459112288313198,1.5691056910569106,2.4551814302238326,6.154467838165758,1.9677419354838706,3.007307696888849,22,52,9.04389958376691,1.9500885950272322,0.9390243902439024,-1.6121797948535468,2.4143822971428746,1.1373569198751299,1.7563758907224063,17,69,3.084856269510926,1.0553772492390492,0.5447154471544715,-1.623271165605603,3.6236279101839273,3.7151729968782514,6.27583467787403,10,56,39.386100904006234,5.2190824038533234,2.292682926829268,-2.4186312381537665,5.738637521070618,2.2515608740894915,3.679388532621341,8,59,13.537899973985432,2.5847426001331524,1.3048780487804879,-2.22846976863237,4.171844311074485,2.0304370447450584,3.046242204960058,12,52,9.279591571279916,2.2568774745119304,1.048780487804878,-1.5998782448380433,2.2189294088742733,1.2304240374609785,1.8810343411293173,12,57,3.5382901925078047,1.0978545226237986,0.5,-1.6447745094989892,3.779289394191939,Abnormal heartbeat
ECG Dataset\History of MI\PMI_(1).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(1)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(1).csv,12_leads,124,12,success,1.2078563995837668,1.6173728392503197,14,58,2.615894901144641,1.0553772492390492,0.5609756097560976,-0.0036118893390558416,0.27021517574626674,1.1593392299687824,1.5649525497057042,11,63,2.4490764828303844,0.8601380112365595,0.37398373983739835,0.6245554006739955,0.866978816197995,1.274258584807492,1.7762954924163863,10,48,3.1552256763787723,0.8386012357016446,0.4634146341463415,-0.08874228124124564,1.4040065289932935,2.586888657648285,3.273518125154159,6,53,10.715920915712797,1.2420478762226794,0.573170731707317,0.9748280843421706,0.18364881736431649,1.2442767950052032,1.5170724587023434,10,49,2.3015088449531746,0.635980773856763,0.32113821138211385,-0.4985281948289436,0.4538138521015238,1.152869373082693,1.5654786836815051,15,45,2.4507235090611776,1.1976775117853304,0.6097560975609756,0.6040338961932795,0.848716941202531,0.9901144640998958,1.4269408711435294,9,42,2.0361602497398548,0.8823011303137073,0.3861788617886179,1.316758440316228,2.36156618574645,1.1178459937565033,1.5858620295255657,14,48,2.514958376690946,1.3748614120845142,0.5040650406504065,0.17950129052088626,2.928046619131911,1.44146722164412,1.9252079363889676,14,50,3.7064255983350676,1.3274769760531515,0.6544715447154471,-0.844880473282675,0.39851063658807195,1.3079474505723205,1.8604185007462257,7,51,3.461156997918835,0.969032708552143,0.44715447154471544,-0.5174518846552559,1.3579837125834704,0.994992195629553,1.6056034407502406,10,46,2.577962408949011,0.8671980859787476,0.4715447154471545,-0.5890730225738476,2.4334400470349546,0.8921341405732665,1.378684541435392,12,39,1.900771064792917,1.3248451793010336,0.45121951219512196,-0.09883338680646041,6.047779947915668,History of MI
ECG Dataset\History of MI\PMI_(10).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(10)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(10).csv,12_leads,124,12,success,0.818505029483177,1.5569361280890042,17,33,2.42405010694878,1.4682733254627975,0.5040650406504065,3.189141588671794,11.663373348891932,1.245317377731529,1.9313800579377929,14,56,3.7302289281997925,1.5387937414942225,0.6951219512195121,-2.3261714667621276,6.39901599421354,2.798484651404786,3.849800894719132,8,57,14.820966928980228,2.504264655226087,1.032520325203252,-1.782639761213232,3.908478515425492,1.7319849115504686,2.3093083763107654,14,56,5.3329051768990645,1.3043080587787235,0.6626016260162602,0.47556304466066324,0.05068549078991724,2.010665972944848,2.7685144421586836,14,52,7.664672216441206,1.9480029381791168,0.9878048780487805,1.7729808346508937,2.70338707503349,0.8110041623309056,1.1854221511254006,16,48,1.4052256763787723,1.0191260403791387,0.5,-0.16573041368222988,1.5571262702718256,2.6666883454734656,3.99122010126254,11,52,15.929837896722164,2.5107492484551073,1.1951219512195121,-1.2878193435018288,2.5229496810796874,1.4901234346406391,2.5034915873833734,6,42,6.267470128099323,2.2527589539055124,0.7276422764227642,2.9466754282016256,9.90767692559444,1.5237382934443293,2.009096606123442,14,51,4.036469172736734,1.2029773362556402,0.6504065040650406,1.3392833527000827,0.7498389342028311,1.7721774193548387,2.3543242643984885,14,54,5.542842741935484,1.5643383494451306,0.8536585365853658,1.5081108539693606,1.5920772294913341,2.228798126951092,3.2809302220175574,15,47,10.76450312174818,1.9422558337091527,1.0,-0.5659420894771278,1.1608710752152884,1.65270551508845,2.7255797767937393,12,52,7.428785119667013,2.2072496957780277,0.8252032520325203,2.906859703150656,9.32957935695854,History of MI
ECG Dataset\History of MI\PMI_(100).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(100)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(100).csv,12_leads,124,12,success,1.2756243496357962,1.944848815376716,18,44,3.7824369146722168,1.7732199364685226,0.7926829268292683,2.106485979115177,5.7175655140011905,1.3577003121748177,1.8523083144265433,10,37,3.4310460916937027,1.0195951972875796,0.45934959349593496,-0.28108019681666097,1.3084339807206078,1.0220148283038502,1.5078070873089242,13,40,2.273482212539022,0.8093081457620132,0.4268292682926829,0.0330226792886249,4.468000051786768,0.8581049832350564,1.410853889393271,14,34,1.9905086972161203,1.377514399163814,0.47560975609756095,-1.5403635362288952,9.488400687541438,0.8802029136316338,1.1647294505712886,18,50,1.3565946930280957,0.8446387595572095,0.4024390243902439,1.1299554415775572,1.0788960886711383,1.141045785639959,1.5184905681693075,13,47,2.3058136056191474,1.3430338184120212,0.4878048780487805,1.0385902617555838,2.8105449120136266,1.4441987513007297,2.991060431988022,11,42,8.94644250780437,2.48327740429189,0.9390243902439024,-3.679646638181813,15.658743622601662,0.9703433922996875,1.4522304114124343,12,37,2.108973167831128,1.3375007462522477,0.491869918699187,0.12347448500736566,6.003985311383243,0.97840790842872,1.3587931919926663,13,34,1.846318938605619,1.285472296235996,0.45934959349593496,-1.4920922203694975,4.799955124438577,1.1281867845993756,1.4288592423181181,11,27,2.041638734357907,0.4925968506657382,0.21138211382113822,1.0103087624156815,0.12421332973783938,1.2298150600700024,2.4986078987076903,13,36,6.24304143148446,2.1225104251924196,0.8089430894308943,-3.437484050521806,16.58045912194413,0.8979485654823846,1.1891851058583114,13,42,1.4141612159952432,0.861655754226769,0.3617886178861789,0.4566674935760869,1.6492908052229298,History of MI
ECG Dataset\History of MI\PMI_(101).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(101)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(101).csv,12_leads,124,12,success,0.7999791883454737,1.0588617546217374,12,42,1.1211882154006245,0.7278434567686761,0.34959349593495936,0.8641709637826626,1.2653507651257385,0.8300598335067638,1.26740612600753,18,56,1.6063182882414155,0.8189821166039423,0.42276422764227645,0.08189123525937098,3.942220406129188,2.8883649843912598,3.6824004845431997,7,57,13.560073328563995,1.706336826612395,0.9227642276422764,-1.133751949196428,0.8771379499578478,1.5231529656607692,2.3520476167959137,9,60,5.532127991675337,1.5288552495196333,0.6910569105691057,-2.307265196698229,6.349738490230894,0.904526534859522,1.405049565673012,18,49,1.9741642819979186,1.0349580722822127,0.491869918699187,2.524771053984686,7.440269495155887,0.5128121748178996,0.7989469363330476,11,53,0.6383162070759628,0.7199254703973387,0.25609756097560976,-0.9989290379141083,3.2703886376086917,2.21390478668054,3.4853337542869713,10,41,12.147551378772112,2.179449471770337,0.9552845528455285,-2.063141115743724,3.4690404533029158,1.080775234131113,1.3946892264951218,9,67,1.9451580385015605,0.8398122128461389,0.4105691056910569,-1.1253274763465413,2.5008955543577462,0.5528095733610823,0.7743930354549182,14,51,0.5996845733610822,0.5503140271293151,0.2804878048780488,1.474521266805104,3.8866582708869757,0.7494146722164409,1.0710560957530375,17,50,1.1471611602497402,0.8434347122457898,0.43902439024390244,1.8546384581589048,4.421745188729374,2.399973985431843,3.847010880660583,14,54,14.799492715920918,2.517015266870373,1.1341463414634145,-1.9424541636844488,3.38292870196313,2.058272632674298,2.424872739829958,3,57,5.880007804370447,0.6564254024206326,0.3252032520325203,-0.4858183479017186,-0.8927686085155422,History of MI
