original_image,npz_path,csv_path,data_type,num_samples,status,MAV,RMS,ZC,SSC,VAR,DASDV,AAC,Skew,Kurt,class
ECG Dataset\Abnormal heartbeat\HB_(16).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(16)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(16).csv,extended_lead_II,510,success,2.9034217608612063,4.641556268993348,72,236,21.54404459823145,2.952472241684498,1.5284872298624754,-1.8619268633630683,3.203704669826686,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(160).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(160)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(160).csv,extended_lead_II,510,success,2.341878123798539,3.264655279888115,55,257,10.657974096501347,2.1485248743172423,0.8683693516699411,1.3178572042395509,12.802262184837293,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(161).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(161)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(161).csv,extended_lead_II,510,success,2.182687427912342,3.4551780675765538,82,231,11.938255478662052,2.685276013588772,1.2033398821218075,2.192772214329974,5.428088578242209,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(162).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(162)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(162).csv,extended_lead_II,510,success,1.0642291426374473,1.342219523308494,68,293,1.8015532487504806,0.9062108334467143,0.5343811394891945,-0.19727618927140766,0.13046916748165538,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(163).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(163)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(163).csv,extended_lead_II,510,success,2.659823144944252,3.506993616923566,51,215,12.299004229142637,1.7037460172100583,0.8428290766208252,0.3118032305042115,0.33386981874191957,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(164).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(164)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(164).csv,extended_lead_II,510,success,1.5945751633986929,2.162441315127119,81,229,4.676152441368704,1.93763268764233,0.9469548133595285,1.3914861487257912,3.7069065085050843,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(165).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(165)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(165).csv,extended_lead_II,510,success,1.1525259515570934,2.5209901220936914,68,242,6.355391195693965,3.0173857718021844,0.706286836935167,9.982654070355572,132.18696536275647,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(166).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(166)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(166).csv,extended_lead_II,510,success,2.554302191464821,4.687740356518753,77,215,21.974909650134563,5.472784962482955,1.6846758349705304,4.72861173310111,32.756023208902945,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(167).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(167)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(167).csv,extended_lead_II,510,success,1.6755747789311803,2.736943244519631,74,239,7.490858323721644,2.4977396461365067,1.0766208251473477,2.4292225427742307,5.653874646726651,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(168).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(168)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(168).csv,extended_lead_II,510,success,3.2835140330642063,4.871821167083681,68,170,23.7346414840446,4.8549693011924,1.6640471512770139,2.29227941530044,17.192975279859947,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(169).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(169)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(169).csv,extended_lead_II,510,success,1.4355247981545558,1.7940171942305696,86,257,3.2184976931949247,1.124822622995447,0.6542239685658153,-0.10292590102309707,0.33044248194777737,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(17).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(17)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(17).csv,extended_lead_II,510,success,3.035605536332179,4.518775071080869,62,225,20.419328143021914,2.7074988639391573,1.462671905697446,-1.1384987529249724,2.2062312115640745,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(170).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(170)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(170).csv,extended_lead_II,510,success,1.7179738562091507,2.5331559535424026,78,242,6.416879084967321,2.494689841779888,1.044204322200393,1.5627755831978258,3.751607601316638,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(171).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(171)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(171).csv,extended_lead_II,510,success,1.451280276816609,1.833734096911988,77,256,3.362580738177624,1.0777714765195885,0.6532416502946955,0.1609151715181065,-0.09409045317881715,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(172).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(172)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(172).csv,extended_lead_II,510,success,1.9924913494809686,2.5419451224932086,86,244,6.4614850057670115,1.7980015100815134,0.9960707269155207,0.40369408637798937,0.042613073438575455,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(173).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(173)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(173).csv,extended_lead_II,510,success,1.4655940023068053,1.8061689432170385,92,204,3.2622462514417543,1.2614894368222611,0.768172888015717,0.8016008730173014,-0.3057659437452065,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(174).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(174)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(174).csv,extended_lead_II,510,success,1.8551557093425606,2.303021100625644,88,242,5.303906189926951,1.7984112176201756,1.0324165029469548,0.23553490662300453,-0.3228519256342941,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(175).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(175)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(175).csv,extended_lead_II,510,success,1.6249903883121875,2.0313443956713626,79,237,4.126360053825452,1.3902198381652777,0.8084479371316307,0.5667863662685523,0.3806840956946882,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(176).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(176)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(176).csv,extended_lead_II,510,success,1.4191733948481355,2.409607875048465,58,233,5.806210111495579,2.22417508603966,0.8015717092337917,3.5766723059242818,23.185010069519453,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(177).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(177)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(177).csv,extended_lead_II,510,success,4.114313725490196,5.514295932475078,40,228,30.407459630911184,2.703050739551404,1.231827111984283,0.8721729391224927,1.4382425335030193,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(178).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(178)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(178).csv,extended_lead_II,510,success,4.114313725490196,5.514295932475078,40,228,30.407459630911184,2.703050739551404,1.231827111984283,0.8721729391224927,1.4382425335030193,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(179).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(179)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(179).csv,extended_lead_II,510,success,1.9672510572856592,3.068364487887109,48,239,9.41486063052672,2.431679426447058,0.9872298624754421,2.299343469231251,5.5828406391583645,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(18).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(18)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(18).csv,extended_lead_II,510,success,3.922287581699346,6.139363244323602,65,180,37.691781045751625,3.539629696592291,1.8772102161100197,-1.6784585864994577,2.4573528955559523,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(180).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(180)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(180).csv,extended_lead_II,510,success,2.491434063821606,3.486515739685645,63,204,12.155792003075742,2.956295935482989,1.4449901768172888,1.9590244972397097,4.63082895361522,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(181).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(181)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(181).csv,extended_lead_II,510,success,1.9040830449826989,2.543457166145504,73,204,6.469174356016917,1.8140469145673916,1.1139489194499017,0.382074719757533,0.8221004310259121,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(182).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(182)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(182).csv,extended_lead_II,510,success,1.9040830449826989,2.543457166145504,73,204,6.469174356016917,1.8140469145673916,1.1139489194499017,0.382074719757533,0.8221004310259121,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(183).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(183)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(183).csv,extended_lead_II,510,success,2.279123414071511,2.7833331606682776,88,212,7.746943483275663,2.030223501395563,1.2102161100196465,0.5432014358227558,-0.2405325387820647,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(184).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(184)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(184).csv,extended_lead_II,510,success,2.3098885044213766,2.9836534014771385,97,219,8.902187620146098,2.3119872128319883,1.3644400785854618,-0.17367706866359484,0.413064023682165,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(185).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(185)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(185).csv,extended_lead_II,510,success,1.4485236447520193,1.9239835557173475,72,202,3.701712722670767,1.484227267921653,0.7789783889980354,1.685409979368302,4.706189393140884,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(186).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(186)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(186).csv,extended_lead_II,510,success,1.023375624759708,1.3449965662290788,56,248,1.8090157631680126,0.8688564849016202,0.4174852652259332,0.7215241373702823,0.9698949943096427,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(187).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(187)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(187).csv,extended_lead_II,510,success,0.8401499423298732,1.141341962934531,114,247,1.302661476355248,1.2317428992060793,0.6591355599214146,0.5581755030819815,1.7801859561019766,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(188).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(188)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(188).csv,extended_lead_II,510,success,2.727206843521722,3.7932634760748547,104,186,14.388847798923491,2.8262990997378146,1.7544204322200392,-0.5409307965033352,1.449243422464594,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(189).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(189)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(189).csv,extended_lead_II,510,success,1.6009457900807387,2.16847675255569,81,230,4.702291426374471,1.6821319151483654,0.8968565815324165,1.4213072525118635,2.2033627379352776,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(19).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(19)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(19).csv,extended_lead_II,510,success,1.4749519415609378,2.2481580738697464,92,250,5.054214725105729,2.2592312269306793,1.0039292730844793,1.6512504743693284,3.8389990149167765,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(190).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(190)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(190).csv,extended_lead_II,510,success,2.8713110342176082,3.8777117485006314,111,245,15.036648404459825,2.8409024825784903,1.7583497053045187,0.1301637162892334,2.3339453228810623,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(191).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(191)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(191).csv,extended_lead_II,510,success,1.7171856978085356,2.183924702218378,74,243,4.769527104959631,1.5201656925511213,0.8045186640471512,0.3294290660427574,0.1748670144355109,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(192).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(192)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(192).csv,extended_lead_II,510,success,1.1117954632833524,1.2661797916955222,65,259,1.6032112648981158,0.9791540392670433,0.5363457760314342,0.01770624310699946,-1.1512877123016478,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(193).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(193)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(193).csv,extended_lead_II,510,success,1.1117954632833524,1.2661797916955222,65,259,1.6032112648981158,0.9791540392670433,0.5363457760314342,0.01770624310699946,-1.1512877123016478,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(194).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(194)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(194).csv,extended_lead_II,510,success,1.7809688581314873,2.894063844550113,58,215,8.37560553633218,1.9725523242504106,0.8939096267190569,-1.786431996240092,5.197063853034527,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(195).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(195)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(195).csv,extended_lead_II,510,success,2.1373702422145326,3.002923732289151,36,226,9.017550941945405,0.6798387651214706,0.36836935166994106,0.7719068002646868,1.3865759721821007,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(196).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(196)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(196).csv,extended_lead_II,510,success,1.49363321799308,2.2992487029965787,59,228,5.286544598231449,1.9292495767196853,0.7740667976424361,2.309346792604184,6.064575722273595,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(197).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(197)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(197).csv,extended_lead_II,510,success,2.156139946174548,3.0755737954847566,83,237,9.459154171472512,2.795765813386484,1.3025540275049117,1.4207903781956743,2.465025418790276,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(198).png,final_check_output\npz_data\extended_lead_II_data\Abnormal heartbeat\HB_(198)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Abnormal heartbeat\HB_(198).csv,extended_lead_II,510,success,1.7824509803921573,3.158320399373382,89,236,9.97498774509804,3.2305409596451473,1.31335952848723,3.2451161711552756,13.768722737194363,Abnormal heartbeat
